ips_case_number,customer,suggested_customer,reason,ips_customer_name,ips_oem,ips_created_date,ips_title
667313,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2021-12-09 03:53:00,[HONOR][HUAQIN][HiggsF][NB5550B][ADL-P][AX211][WIN11][BT] Bluetooth device will show YB and YB code is 10 when running BT device disable and enable test.
667313,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2021-12-09 03:53:00,[HONOR][HUAQIN][HiggsF][NB5550B][ADL-P][AX211][WIN11][BT] Bluetooth device will show YB and YB code is 10 when running BT device disable and enable test.
667189,"HUAQIN TECHNOLOGY CO., LTD",NEC|XIAOMI,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2021-12-08 23:17:00,"[XiaoMi][Huaqin][A55/A54][ADL-P][AX211][Win11][SIT]When two PCs are connected through bluetooth,the connection will be automatically disconnected for 6-15s  under Idle."
667189,"HUAQIN TECHNOLOGY CO., LTD",NEC|XIAOMI,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2021-12-08 23:17:00,"[XiaoMi][Huaqin][A55/A54][ADL-P][AX211][Win11][SIT]When two PCs are connected through bluetooth,the connection will be automatically disconnected for 6-15s  under Idle."
667189,"HUAQIN TECHNOLOGY CO., LTD",NEC|XIAOMI,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2021-12-08 23:17:00,"[XiaoMi][Huaqin][A55/A54][ADL-P][AX211][Win11][SIT]When two PCs are connected through bluetooth,the connection will be automatically disconnected for 6-15s  under Idle."
667134,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,"COMPAL ELECTRONICS, INC.","COMPAL ELECTRONICS, INC.",2021-12-08 21:11:00,[Dell_Compal_ADL_Odyssey]3DMark-Night raid will show error message and cannot test with DRR enabled (windows/swapchain initialization failed:DXG1 call DXGISwapChain:SetFullscreenState failed {0x80004005]).
667020,"COMPAL ELECTRONICS, INC.",DELL|NEC,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-12-08 18:06:00,[Dell][Compal][Odyssey] Miracast will auto disconnect after first time to connect
667020,"COMPAL ELECTRONICS, INC.",DELL|NEC,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-12-08 18:06:00,[Dell][Compal][Odyssey] Miracast will auto disconnect after first time to connect
667020,"COMPAL ELECTRONICS, INC.",DELL|NEC,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-12-08 18:06:00,[Dell][Compal][Odyssey] Miracast will auto disconnect after first time to connect
666858,WISTRON CORPORATION,DELL|NEC,title_brand_mismatch,NA,WISTRON CORPORATION,2021-12-08 02:20:00,[Dell][Wistron][Stradale ADL][SDCA0.6] AirPods Max still has no sound when away from the SUT about 10m and come back but BT is not disconnected and music progress keeps going on SUT
666858,WISTRON CORPORATION,DELL|NEC,title_brand_mismatch,NA,WISTRON CORPORATION,2021-12-08 02:20:00,[Dell][Wistron][Stradale ADL][SDCA0.6] AirPods Max still has no sound when away from the SUT about 10m and come back but BT is not disconnected and music progress keeps going on SUT
666858,WISTRON CORPORATION,DELL|NEC,title_brand_mismatch,NA,WISTRON CORPORATION,2021-12-08 02:20:00,[Dell][Wistron][Stradale ADL][SDCA0.6] AirPods Max still has no sound when away from the SUT about 10m and come back but BT is not disconnected and music progress keeps going on SUT
666795,"EDIMAX TECHNOLOGY CO., LTD.",ASUS|NEC,title_brand_mismatch,NA,"EDIMAX TECHNOLOGY CO., LTD.",2021-12-08 00:31:00,"[ASUS OPEN Edimax][AX200 2230] With manually select WPA2, client will still connect as WPA3, test with Windows 11 21H2"
666795,"EDIMAX TECHNOLOGY CO., LTD.",ASUS|NEC,title_brand_mismatch,NA,"EDIMAX TECHNOLOGY CO., LTD.",2021-12-08 00:31:00,"[ASUS OPEN Edimax][AX200 2230] With manually select WPA2, client will still connect as WPA3, test with Windows 11 21H2"
666795,"EDIMAX TECHNOLOGY CO., LTD.",ASUS|NEC,title_brand_mismatch,NA,"EDIMAX TECHNOLOGY CO., LTD.",2021-12-08 00:31:00,"[ASUS OPEN Edimax][AX200 2230] With manually select WPA2, client will still connect as WPA3, test with Windows 11 21H2"
666697,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-12-07 21:27:00,[Dell][Compal][Warlock_MLK][ADL-P][Win11]  Intel AX201 Bluetooth shows yellow bang during S4 stress F/R: 1/169(cycle)
666697,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-12-07 21:27:00,[Dell][Compal][Warlock_MLK][ADL-P][Win11]  Intel AX201 Bluetooth shows yellow bang during S4 stress F/R: 1/169(cycle)
666697,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-12-07 21:27:00,[Dell][Compal][Warlock_MLK][ADL-P][Win11]  Intel AX201 Bluetooth shows yellow bang during S4 stress F/R: 1/169(cycle)
666519,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,"COMPAL ELECTRONICS, INC.","COMPAL ELECTRONICS, INC.",2021-12-07 04:21:00,[Dell_Horizon MLK] 240 / 360hz Panel flikcer after change specfic desktop wallpaper
666469,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",LENOVO,title_brand_mismatch,NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",2021-12-07 02:18:00,"[Lenovo][Wingtech][D570][ADL-P][Win11]Intel AX211 Bluetooth, The function of the Input BT device will be lost after resume from S4/CB"
666469,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",LENOVO,title_brand_mismatch,NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",2021-12-07 02:18:00,"[Lenovo][Wingtech][D570][ADL-P][Win11]Intel AX211 Bluetooth, The function of the Input BT device will be lost after resume from S4/CB"
666469,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",LENOVO,title_brand_mismatch,NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",2021-12-07 02:18:00,"[Lenovo][Wingtech][D570][ADL-P][Win11]Intel AX211 Bluetooth, The function of the Input BT device will be lost after resume from S4/CB"
666463,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",LENOVO,title_brand_mismatch,NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",2021-12-07 02:01:00,[Lenovo][Wingtech][D570][ADL-P][Win11]Intel AX211 Bluetooth's REG_DWORD value of Sco Support Type in Regedit is <0x0> which is incorrectly.
666463,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",LENOVO,title_brand_mismatch,NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",2021-12-07 02:01:00,[Lenovo][Wingtech][D570][ADL-P][Win11]Intel AX211 Bluetooth's REG_DWORD value of Sco Support Type in Regedit is <0x0> which is incorrectly.
666463,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",LENOVO,title_brand_mismatch,NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",2021-12-07 02:01:00,[Lenovo][Wingtech][D570][ADL-P][Win11]Intel AX211 Bluetooth's REG_DWORD value of Sco Support Type in Regedit is <0x0> which is incorrectly.
666272,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-12-06 19:13:00,"[Lenovo-Ideapad][Compal][S570Pro][ADL-P][Win11] Stress_MS_Test: Device Manager show yellow bang at ""Intel(R)Wireless_AC 9560"". (F/R:3/20, 12/1400)"
666272,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-12-06 19:13:00,"[Lenovo-Ideapad][Compal][S570Pro][ADL-P][Win11] Stress_MS_Test: Device Manager show yellow bang at ""Intel(R)Wireless_AC 9560"". (F/R:3/20, 12/1400)"
666272,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-12-06 19:13:00,"[Lenovo-Ideapad][Compal][S570Pro][ADL-P][Win11] Stress_MS_Test: Device Manager show yellow bang at ""Intel(R)Wireless_AC 9560"". (F/R:3/20, 12/1400)"
666220,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,"COMPAL ELECTRONICS, INC.","COMPAL ELECTRONICS, INC.",2021-12-06 17:54:00,[Dell/Compal][Tributo ADL] ADL-P QS System hang black screen during power management test
665816,DYNABOOK INC.,NEC,title_brand_mismatch,NA,Dynabook Inc.,2021-12-03 22:41:00,[Dynabook][Win11]Connect icon and My network page show disconnected status after connecting to the 6E AP
665816,DYNABOOK INC.,NEC,title_brand_mismatch,NA,Dynabook Inc.,2021-12-03 22:41:00,[Dynabook][Win11]Connect icon and My network page show disconnected status after connecting to the 6E AP
665816,DYNABOOK INC.,NEC,title_brand_mismatch,NA,Dynabook Inc.,2021-12-03 22:41:00,[Dynabook][Win11]Connect icon and My network page show disconnected status after connecting to the 6E AP
665739,WISTRON CORPORATION,DELL,title_brand_mismatch,NA,WISTRON CORPORATION,2021-12-03 02:48:00,[Dell][ODA_N1416-ADL][ADL-P/MR] AX211 BT driver shows YB in DM during S4 stress(DPPM: 227)
665739,WISTRON CORPORATION,DELL,title_brand_mismatch,NA,WISTRON CORPORATION,2021-12-03 02:48:00,[Dell][ODA_N1416-ADL][ADL-P/MR] AX211 BT driver shows YB in DM during S4 stress(DPPM: 227)
665739,WISTRON CORPORATION,DELL,title_brand_mismatch,NA,WISTRON CORPORATION,2021-12-03 02:48:00,[Dell][ODA_N1416-ADL][ADL-P/MR] AX211 BT driver shows YB in DM during S4 stress(DPPM: 227)
665716,PEGATRON CORPORATION,ASUS|NEC,title_brand_mismatch,NA,Pegatron Corporation,2021-12-03 01:40:00,[ASUS][K3402/K3502/S5402/S5602]It will take around 15s to output audio sound with BT headset after it is connected successfully on Intel WLAN cards.
665716,PEGATRON CORPORATION,ASUS|NEC,title_brand_mismatch,NA,Pegatron Corporation,2021-12-03 01:40:00,[ASUS][K3402/K3502/S5402/S5602]It will take around 15s to output audio sound with BT headset after it is connected successfully on Intel WLAN cards.
665716,PEGATRON CORPORATION,ASUS|NEC,title_brand_mismatch,NA,Pegatron Corporation,2021-12-03 01:40:00,[ASUS][K3402/K3502/S5402/S5602]It will take around 15s to output audio sound with BT headset after it is connected successfully on Intel WLAN cards.
665606,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,"COMPAL ELECTRONICS, INC.","COMPAL ELECTRONICS, INC.",2021-12-02 22:14:00,[Dell_Compal_Horizon MLK_ADL-P_Win11] LCDVDD power T12 timing less than 500ms when change refresh rate in OS
665539,"ASIA VITAL COMPONENTS CO., LTD.",LENOVO,title_brand_mismatch,NA,"ASIA VITAL COMPONENTS CO., LTD.",2021-12-02 18:50:00,Lenovo A860_A960_SDV_SIT Build_Long Run fail with Intel BT yellow mark
665539,"ASIA VITAL COMPONENTS CO., LTD.",LENOVO,title_brand_mismatch,NA,"ASIA VITAL COMPONENTS CO., LTD.",2021-12-02 18:50:00,Lenovo A860_A960_SDV_SIT Build_Long Run fail with Intel BT yellow mark
665539,"ASIA VITAL COMPONENTS CO., LTD.",LENOVO,title_brand_mismatch,NA,"ASIA VITAL COMPONENTS CO., LTD.",2021-12-02 18:50:00,Lenovo A860_A960_SDV_SIT Build_Long Run fail with Intel BT yellow mark
665022,"HUAQIN TECHNOLOGY CO., LTD",XIAOMI,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2021-12-01 05:47:00,[XiaoMi][Huaqin][A55/A54][ADL-P][SIT][Win11]BT mic can?t record(F/R:100%)
665022,"HUAQIN TECHNOLOGY CO., LTD",XIAOMI,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2021-12-01 05:47:00,[XiaoMi][Huaqin][A55/A54][ADL-P][SIT][Win11]BT mic can?t record(F/R:100%)
665022,"HUAQIN TECHNOLOGY CO., LTD",XIAOMI,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2021-12-01 05:47:00,[XiaoMi][Huaqin][A55/A54][ADL-P][SIT][Win11]BT mic can?t record(F/R:100%)
664861,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-30 22:51:00,[Dell/Compal][Portofino] RX conducted T-Put has big delta between 6G Chs (37/133/197)
664861,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-30 22:51:00,[Dell/Compal][Portofino] RX conducted T-Put has big delta between 6G Chs (37/133/197)
664861,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-30 22:51:00,[Dell/Compal][Portofino] RX conducted T-Put has big delta between 6G Chs (37/133/197)
664585,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",NEC|XIAOMI,title_brand_mismatch,NA,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",2021-11-30 01:34:00,[XiaoMi][Bitland][A53][ADL-M][Win11][F/R 100%]There is no sound until 20 seconds after pairing and connecting the Bluetooth headset.
664585,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",NEC|XIAOMI,title_brand_mismatch,NA,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",2021-11-30 01:34:00,[XiaoMi][Bitland][A53][ADL-M][Win11][F/R 100%]There is no sound until 20 seconds after pairing and connecting the Bluetooth headset.
664585,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",NEC|XIAOMI,title_brand_mismatch,NA,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",2021-11-30 01:34:00,[XiaoMi][Bitland][A53][ADL-M][Win11][F/R 100%]There is no sound until 20 seconds after pairing and connecting the Bluetooth headset.
664391,"HUAQIN TECHNOLOGY CO., LTD",LENOVO|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2021-11-29 18:27:00,[Lenovo][HUAQIN][Thinkbook Gen4][ADL] AX201/211 wlan card will failed in wifi ping test(cannot re-connect after wake up from S4)
664391,"HUAQIN TECHNOLOGY CO., LTD",LENOVO|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2021-11-29 18:27:00,[Lenovo][HUAQIN][Thinkbook Gen4][ADL] AX201/211 wlan card will failed in wifi ping test(cannot re-connect after wake up from S4)
664391,"HUAQIN TECHNOLOGY CO., LTD",LENOVO|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2021-11-29 18:27:00,[Lenovo][HUAQIN][Thinkbook Gen4][ADL] AX201/211 wlan card will failed in wifi ping test(cannot re-connect after wake up from S4)
664235,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-29 03:16:00,[Lenovo-Ideapad][Compal][S570Pro][ADL-P][Win11] AX201 Intel Wireless Bluetooth shows yellow bang during S4 stress F/R: 1/100(cycle)
664235,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-29 03:16:00,[Lenovo-Ideapad][Compal][S570Pro][ADL-P][Win11] AX201 Intel Wireless Bluetooth shows yellow bang during S4 stress F/R: 1/100(cycle)
664235,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-29 03:16:00,[Lenovo-Ideapad][Compal][S570Pro][ADL-P][Win11] AX201 Intel Wireless Bluetooth shows yellow bang during S4 stress F/R: 1/100(cycle)
663797,WISTRON CORPORATION,LENOVO,title_brand_mismatch,NA,WISTRON CORPORATION,2021-11-25 22:24:00,[Lenovo ThinkPad JP][Wistron][X1 Nano Gen2][ADL][AX211][21H2][100%]Zeus2_vPro_W11: 21H2: HLK:  Bluetooth A2dp related test items can't be loaded on HLK due to BIOS not support this function yet.
663797,WISTRON CORPORATION,LENOVO,title_brand_mismatch,NA,WISTRON CORPORATION,2021-11-25 22:24:00,[Lenovo ThinkPad JP][Wistron][X1 Nano Gen2][ADL][AX211][21H2][100%]Zeus2_vPro_W11: 21H2: HLK:  Bluetooth A2dp related test items can't be loaded on HLK due to BIOS not support this function yet.
663797,WISTRON CORPORATION,LENOVO,title_brand_mismatch,NA,WISTRON CORPORATION,2021-11-25 22:24:00,[Lenovo ThinkPad JP][Wistron][X1 Nano Gen2][ADL][AX211][21H2][100%]Zeus2_vPro_W11: 21H2: HLK:  Bluetooth A2dp related test items can't be loaded on HLK due to BIOS not support this function yet.
663658,FUJITSU,NEC,title_brand_mismatch,NA,Fujitsu Client Computing Limited (Lenovo/FCCL),2021-11-25 05:14:00,(Copy Of 00642559) Wi-Fi connection timeout in DFS mode
663658,FUJITSU,NEC,title_brand_mismatch,NA,Fujitsu Client Computing Limited (Lenovo/FCCL),2021-11-25 05:14:00,(Copy Of 00642559) Wi-Fi connection timeout in DFS mode
663658,FUJITSU,NEC,title_brand_mismatch,NA,Fujitsu Client Computing Limited (Lenovo/FCCL),2021-11-25 05:14:00,(Copy Of 00642559) Wi-Fi connection timeout in DFS mode
663381,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-24 14:59:00,[Dell/Compal][Tributo ADL / Fiorano ADL] RX conducted T-Put fail on 5GHz
663381,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-24 14:59:00,[Dell/Compal][Tributo ADL / Fiorano ADL] RX conducted T-Put fail on 5GHz
663381,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-24 14:59:00,[Dell/Compal][Tributo ADL / Fiorano ADL] RX conducted T-Put fail on 5GHz
663220,"HUAQIN TECHNOLOGY CO., LTD",LENOVO,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2021-11-24 00:52:00,[Lenovo][HUAQIN][Thinkbook Gen4][ADL] UUT will shows BSOD(0x9f) point to BTHa2dp after open airplane mode and reboot UUT
663220,"HUAQIN TECHNOLOGY CO., LTD",LENOVO,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2021-11-24 00:52:00,[Lenovo][HUAQIN][Thinkbook Gen4][ADL] UUT will shows BSOD(0x9f) point to BTHa2dp after open airplane mode and reboot UUT
663220,"HUAQIN TECHNOLOGY CO., LTD",LENOVO,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2021-11-24 00:52:00,[Lenovo][HUAQIN][Thinkbook Gen4][ADL] UUT will shows BSOD(0x9f) point to BTHa2dp after open airplane mode and reboot UUT
663055,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-23 18:15:00,[Lenovo-Ideapad][Compal][V350][ADL-P][Win11] AX211/9560 WLAN card unit SW/HW Drips show 0% after resume from MS.
663055,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-23 18:15:00,[Lenovo-Ideapad][Compal][V350][ADL-P][Win11] AX211/9560 WLAN card unit SW/HW Drips show 0% after resume from MS.
663055,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-23 18:15:00,[Lenovo-Ideapad][Compal][V350][ADL-P][Win11] AX211/9560 WLAN card unit SW/HW Drips show 0% after resume from MS.
663045,LENOVO,DELL|NEC,title_brand_mismatch,NA,LENOVO COMPAL FUTURE CENTER,2021-11-23 17:48:00,[LCFC-NEC][Adella][SVT][Win10]Intel AX200 WLAN show Yellow Bang at device manager during Modern Standby test
663045,LENOVO,DELL|NEC,title_brand_mismatch,NA,LENOVO COMPAL FUTURE CENTER,2021-11-23 17:48:00,[LCFC-NEC][Adella][SVT][Win10]Intel AX200 WLAN show Yellow Bang at device manager during Modern Standby test
663045,LENOVO,DELL|NEC,title_brand_mismatch,NA,LENOVO COMPAL FUTURE CENTER,2021-11-23 17:48:00,[LCFC-NEC][Adella][SVT][Win10]Intel AX200 WLAN show Yellow Bang at device manager during Modern Standby test
662924,PEGATRON CORPORATION,ASUS,title_brand_mismatch,NA,Pegatron Corporation,2021-11-23 02:01:00,[ASUS Pegatron][K3402/K3502/S5402/S5602][AX211 AX201][22.90.2.1]Error and warning event occur during S4/reboot stress test
662924,PEGATRON CORPORATION,ASUS,title_brand_mismatch,NA,Pegatron Corporation,2021-11-23 02:01:00,[ASUS Pegatron][K3402/K3502/S5402/S5602][AX211 AX201][22.90.2.1]Error and warning event occur during S4/reboot stress test
662924,PEGATRON CORPORATION,ASUS,title_brand_mismatch,NA,Pegatron Corporation,2021-11-23 02:01:00,[ASUS Pegatron][K3402/K3502/S5402/S5602][AX211 AX201][22.90.2.1]Error and warning event occur during S4/reboot stress test
662767,WISTRON CORPORATION,LENOVO,title_brand_mismatch,NA,WISTRON CORPORATION,2021-11-22 18:26:00,"[Lenovo-ThinkPad][Wistron][ThinkPad L13 Gen 3][Fenrir_Intel_Win11] FVT2.01: IntelAX211 WLAN show Yellow Mark in DM after reboot when turn off WLAN.(FR: 2/2 units, 4/4 cycles)"
662767,WISTRON CORPORATION,LENOVO,title_brand_mismatch,NA,WISTRON CORPORATION,2021-11-22 18:26:00,"[Lenovo-ThinkPad][Wistron][ThinkPad L13 Gen 3][Fenrir_Intel_Win11] FVT2.01: IntelAX211 WLAN show Yellow Mark in DM after reboot when turn off WLAN.(FR: 2/2 units, 4/4 cycles)"
662767,WISTRON CORPORATION,LENOVO,title_brand_mismatch,NA,WISTRON CORPORATION,2021-11-22 18:26:00,"[Lenovo-ThinkPad][Wistron][ThinkPad L13 Gen 3][Fenrir_Intel_Win11] FVT2.01: IntelAX211 WLAN show Yellow Mark in DM after reboot when turn off WLAN.(FR: 2/2 units, 4/4 cycles)"
662755,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-22 17:46:00,[Lenovo-Ideapad][Compal][V350][ADL-P][Win11] Unit can't search network or WLAN show yellow bang or device lost in device manager after preload image.(
662755,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-22 17:46:00,[Lenovo-Ideapad][Compal][V350][ADL-P][Win11] Unit can't search network or WLAN show yellow bang or device lost in device manager after preload image.(
662755,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-22 17:46:00,[Lenovo-Ideapad][Compal][V350][ADL-P][Win11] Unit can't search network or WLAN show yellow bang or device lost in device manager after preload image.(
662501,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-21 21:14:00,[Dell_Compal_ADL_Odyssey] PIMS-110770 - BT headset output audio will be broken and the sound go up and down
662501,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-21 21:14:00,[Dell_Compal_ADL_Odyssey] PIMS-110770 - BT headset output audio will be broken and the sound go up and down
662501,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-21 21:14:00,[Dell_Compal_ADL_Odyssey] PIMS-110770 - BT headset output audio will be broken and the sound go up and down
662433,"COMPAL ELECTRONICS, INC.",LENOVO|NEC,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-21 17:47:00,[Titan 3.0 Lenovo-Thinkbook][Compal][Titan 3.0][ADL][AX201/AX211/9560][Win11][70%~90%][Titan3.0 14&15_FVT] ]WIFI re-connect time from S4 over spec (spec:<2s)
662433,"COMPAL ELECTRONICS, INC.",LENOVO|NEC,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-21 17:47:00,[Titan 3.0 Lenovo-Thinkbook][Compal][Titan 3.0][ADL][AX201/AX211/9560][Win11][70%~90%][Titan3.0 14&15_FVT] ]WIFI re-connect time from S4 over spec (spec:<2s)
662433,"COMPAL ELECTRONICS, INC.",LENOVO|NEC,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-21 17:47:00,[Titan 3.0 Lenovo-Thinkbook][Compal][Titan 3.0][ADL][AX201/AX211/9560][Win11][70%~90%][Titan3.0 14&15_FVT] ]WIFI re-connect time from S4 over spec (spec:<2s)
661974,ECS,LENOVO,title_brand_mismatch,NA,ELITEGROUP COMPUTER SYSTEMS CO. LTD,2021-11-18 04:23:00,[Lenovo_DT][ECS][ADL-S][CSLP][Legion T7] AX201 wireless network card will show a yellow mark after global reset
661974,ECS,LENOVO,title_brand_mismatch,NA,ELITEGROUP COMPUTER SYSTEMS CO. LTD,2021-11-18 04:23:00,[Lenovo_DT][ECS][ADL-S][CSLP][Legion T7] AX201 wireless network card will show a yellow mark after global reset
661974,ECS,LENOVO,title_brand_mismatch,NA,ELITEGROUP COMPUTER SYSTEMS CO. LTD,2021-11-18 04:23:00,[Lenovo_DT][ECS][ADL-S][CSLP][Legion T7] AX201 wireless network card will show a yellow mark after global reset
661379,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-16 18:15:00,[Dell][Compal][Horizon_MLK][ADL-P][Performance] ?WebXPRT2015_benchmark?_is_low_than_previous_generation_project.
661379,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-16 18:15:00,[Dell][Compal][Horizon_MLK][ADL-P][Performance] ?WebXPRT2015_benchmark?_is_low_than_previous_generation_project.
661379,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2021-11-16 18:15:00,[Dell][Compal][Horizon_MLK][ADL-P][Performance] ?WebXPRT2015_benchmark?_is_low_than_previous_generation_project.
661233,"HUAQIN TECHNOLOGY CO., LTD",SAMSUNG,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2021-11-16 02:37:00,"[Samsung][Intel-ADL-P][Titan2-M][Win11 R]The units show ""Bluetooth-??(R) ?? Bluetooth(R)"", HWID : USB\VID_8087&PID_0026&REV_0002, Problem during running S4&MS Mix.(FR:3 out of 15 units,3 out of 10693 times)"
661233,"HUAQIN TECHNOLOGY CO., LTD",SAMSUNG,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2021-11-16 02:37:00,"[Samsung][Intel-ADL-P][Titan2-M][Win11 R]The units show ""Bluetooth-??(R) ?? Bluetooth(R)"", HWID : USB\VID_8087&PID_0026&REV_0002, Problem during running S4&MS Mix.(FR:3 out of 15 units,3 out of 10693 times)"
661233,"HUAQIN TECHNOLOGY CO., LTD",SAMSUNG,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2021-11-16 02:37:00,"[Samsung][Intel-ADL-P][Titan2-M][Win11 R]The units show ""Bluetooth-??(R) ?? Bluetooth(R)"", HWID : USB\VID_8087&PID_0026&REV_0002, Problem during running S4&MS Mix.(FR:3 out of 15 units,3 out of 10693 times)"
